timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,108,4c60556fb6f3be9a410a5f73,43.77400676643189,11.293516159057617,43.77400727950002,11.29265785195,0,0,0,1,0,0,0,0,0,0
1406540390674,3,4f733c75e4b0601c70c3b802,43.774002,11.221188,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,2,4f082d08e4b0c3ff83a1c18f,43.77400177380422,11.217849702305012,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,2,51162c83e4b01c593e048d4d,43.77400108126306,11.221579050015523,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,1675,4c2b6e4f77cfe21ef773b4f1,43.773999019416124,11.258561611175537,43.77400727950002,11.258153915649999,0,1,0,0,0,0,0,0,0,0
1406540390674,202,4ed3a60bd3e3521ce96f47f3,43.77399820086978,11.24775484407231,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,9,53cd7cde498ec8c509597084,43.773998,11.262495,43.77400727950002,11.258153915649999,0,0,0,0,1,0,0,0,0,0
1406540390674,2,4f7b1967e4b0998be7b56230,43.77399444580078,11.296187400817871,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,0,1,0
1406540390674,887,4c2efb0966e40f47dd2ec18b,43.77399391652409,11.24773270516651,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,1,0
1406540390674,840,4dc2fe1852b1e8f9f797113f,43.77398826165337,11.254817407728227,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,24,52e813b011d206bff3ddf781,43.773988,11.247871,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,233,4e5e14ca483bbc5f69681e67,43.77398567316942,11.251053596371566,43.77400727950002,11.24665260355,1,0,0,0,0,0,0,0,0,0
1406540390674,2,4edf94d3be7b76069888f42d,43.77398464228303,11.271728647783402,43.77400727950002,11.26965522775,0,0,0,0,0,0,0,0,1,0
1406540390674,1,4e4ec50d45ddff0031b6730a,43.7739838,11.214163,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,20,4e14576a227146630abb63ad,43.7739795060664,11.216007213105257,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,117,4bc884f2dc55eee19385e8ac,43.773979187012,11.251099586487,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,6,4d5fc5f3865a224bb4a7a285,43.773978,11.216431,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,131,4c9e21dbca44236a1a802799,43.77397577836284,11.260342597961426,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,1,0
1406540390674,3,4fd90a97e4b020c5143fbfe0,43.773974,11.26187,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,0,1
1406540390674,32,4e11d298b0fbfef99b94b4c2,43.773973,11.26297,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,1,0
1406540390674,2,5332d74e498ee5990290d1a3,43.77397204102529,11.224013715058067,43.77400727950002,11.22364997935,0,0,0,0,0,0,1,0,0,0
1406540390674,1,520e4ed811d27cae47f12f70,43.77397,11.227486,43.77400727950002,11.22364997935,0,0,0,0,0,0,1,0,0,0
1406540390674,2,525e713d498e06d4a46af009,43.77397,11.286079,43.77400727950002,11.281156539849999,0,0,0,1,0,0,0,0,0,0
1406540390674,546,4c29e1e4fe6e2d7f036c553c,43.77396803134308,11.192171573638916,43.77400727950002,11.189146043049998,0,0,0,1,0,0,0,0,0,0
1406540390674,1,4efd98e88231bcb701a85368,43.77396587138004,11.229104572348588,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,22,4e404e12b0fb875af886d52a,43.773960284322314,11.221321821212769,43.77400727950002,11.22364997935,0,0,0,1,0,0,0,0,0,0
1406540390674,129,4c4973e2a3ace21eda859c3b,43.773960284322314,11.257553100585938,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,1,0
1406540390674,33,4ca263fb554b236ad7b31d48,43.77395954655699,11.233133175834288,43.77400727950002,11.235151291449998,0,0,0,1,0,0,0,0,0,0
1406540390674,86,4e01dfa562e12fb0893b9fcc,43.77395949012511,11.2448768278456,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,2,505c7d8ee4b03366b9db613e,43.77395427870184,11.27182276095235,43.77400727950002,11.26965522775,0,0,0,0,0,0,1,0,0,0
1406540390674,1219,4da7f61993a021ab13bef6cd,43.77394796923785,11.242187065283844,43.77400727950002,11.24665260355,0,1,0,0,0,0,0,0,0,0
1406540390674,4,4f925cf1e4b08038d711449c,43.773942,11.219807,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,0,1,0
1406540390674,8,51068ce0e4b0280b16b3fca1,43.77394,11.241594,43.77400727950002,11.24665260355,0,1,0,0,0,0,0,0,0,0
1406540390674,84,4d299907342d6dcb7fb904cb,43.77393198455734,11.26747704008685,43.77400727950002,11.26965522775,0,0,0,0,0,1,0,0,0,0
1406540390674,7,53563b27498e7bf790dfa5f0,43.773926,11.243544,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,27,4d722eb55838a0932d1007db,43.7739241494514,11.253145815026537,43.77400727950002,11.258153915649999,1,0,0,0,0,0,0,0,0,0
1406540390674,2,5345ae9f498e9104b6b2014f,43.77392067947224,11.237842644440303,43.77400727950002,11.235151291449998,0,0,0,1,0,0,0,0,0,0
1406540390674,84,4c89f3941eafb1f73bec7535,43.773911697260274,11.244030042855398,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,9,4ec129800e019a162b597d44,43.773909,11.276418,43.77400727950002,11.281156539849999,0,0,0,0,0,0,1,0,0,0
1406540390674,11,4f158088e4b07e9ece6cb461,43.77390837258118,11.273860056134478,43.77400727950002,11.26965522775,0,0,0,0,0,0,0,0,1,0
1406540390674,40,4cdba1c722bd721ec6baf647,43.773905045207215,11.296444722087745,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,0,1,0
