Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.04966477499259851,0.42111274125767256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04938926775202064,0.4296193734420185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.049112074329548436,0.438125899663963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.048833194780315364,0.4466323192786191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.048552629159820386,0.4551386316411554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04827037752388646,0.4636448361067945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06509634411520597,0.2596637783227892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06485280839037602,0.26817366571835677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06460758497331717,0.27668345935885436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0643606739128911,0.28519315859810657,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06411207525823365,0.29370276278998514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06386178905885444,0.30221227128840417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06360981536456216,0.3107216834473294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0633561542255393,0.31923099862076676,0.5725468290891284,0.0,0.2716614101037307,0.34850676553251286,0.0,0.0,0.0728325422817266,0.42941012181684624,0.6647109910626835,0.2309945913461538
1393535343884,0.06310080569227572,0.3277402161627762,0.0,0.0,0.09055380336791023,0.13069003707469232,0.0,0.0,0.0728325422817266,0.0,0.16617774776567087,0.0769981971153846
1393535343884,0.06284376981561018,0.3362493354274554,0.0,0.06653633080313417,0.09055380336791023,0.0,0.0,0.0,0.0728325422817266,0.0,0.0,0.0
1393535343884,0.06258504664670542,0.3447583557689573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.062324636237064704,0.3532672765414783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06206253863854026,0.3617760970992632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.061798753903283356,0.3702848167966062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.061533282083819044,0.3787934349878496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06126612323296315,0.38730195102738535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0609972774039219,0.3958103642696499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.060726744650200594,0.40431867406913397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06045452502562851,0.41282687978037996,0.0,0.0,0.0,0.0,0.0,0.0,0.07261944271420015,0.0,0.0,0.0
1393535343884,0.06018061858440871,0.42133498075797154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05990502538103503,0.4298429763565512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
